21,59,-1
21,60,-1
21,61,-1
21,62,-1
21,63,-1
21,64,-1
21,65,-1
21,66,-1
21,67,-1
21,68,-1
21,69,-1
21,70,-1
21,71,-1
21,72,-1
21,73,-1
21,74,-1
21,75,-1
21,76,-1
21,77,-1
21,78,-1
21,79,-1
21,80,-1
21,81,-1
21,82,-1
21,83,-1
21,84,-1
21,85,-1
21,86,-1
21,87,-1
21,88,-1
21,89,-1
21,90,-1
21,91,-1
21,92,-1
21,93,-1
21,94,-1
21,95,-1
21,96,-1
21,97,-1
21,98,-1
21,99,-1
21,100,-1
21,101,-1
21,102,-1
21,103,-1
21,104,-1
21,105,-1
21,106,-1
21,107,-1
21,108,-1
21,109,-1
21,110,-1
21,111,-1
21,112,-1
21,113,-1
21,114,-1
21,115,-1
21,116,-1
21,117,-1
21,118,-1
21,119,-1
21,120,-1
21,121,-1
21,122,-1
21,123,-1
21,124,-1
21,125,-1
21,126,-1
21,127,-1
21,128,-1
21,129,-1
21,130,-1
21,131,-1
21,132,-1
21,133,-1
21,134,-1
21,135,-1
21,136,-1
21,137,-1
21,138,-1
21,139,-1
21,140,-1
21,141,-1
21,142,-1
21,143,-1
21,144,-1
21,0,-2
21,1,-2
21,2,-2
21,3,-2
21,4,-2
21,5,-2
21,6,-2
21,7,-2
21,8,-2
21,9,-2
21,10,-2
21,11,-2
21,12,-2
21,13,-2
21,14,-2
21,15,-2
21,16,-2
21,17,-2
21,18,-2
21,19,-2
21,21,-2
21,22,-2
21,22,-2
21,23,-2
21,24,-2
21,25,-2
21,26,-2
21,27,-2
21,28,-2
21,29,-2
21,30,-2
21,31,-2
21,32,-2
21,33,-2
21,34,-2
21,35,-2
21,36,-2
21,37,-2
21,38,-2
21,39,-2
21,40,-2
21,41,-2
21,42,-2
23,43,-2
23,44,-2
23,45,-2
23,46,-2
23,47,-2
21,48,-2
21,49,-2
21,50,-2
21,51,-2
21,52,-2
21,53,-2
21,54,-2
21,55,-2
21,56,-2
21,57,-2
21,58,-2
21,59,-2
21,60,-2
21,61,-2
21,62,-2
21,63,-2
21,64,-2
21,65,-2
21,66,-2
21,67,-2
21,68,-2
21,69,-2
21,70,-2
21,71,-2
21,72,-2
21,73,-2
21,74,-2
21,75,-2
21,76,-2
21,77,-2
21,78,-2
21,79,-2
21,80,-2
21,81,-2
21,82,-2
21,83,-2
21,84,-2
21,85,-2
21,86,-2
21,87,-2
21,88,-2
21,89,-2
21,90,-2
21,91,-2
21,92,-2
21,93,-2
21,94,-2
21,95,-2
21,96,-2
21,97,-2
21,98,-2
21,99,-2
21,100,-2
21,101,-2
21,102,-2
21,103,-2
21,104,-2
21,105,-2
21,106,-2
21,107,-2
21,108,-2
21,109,-2
21,110,-2
21,111,-2
21,112,-2
21,113,-2
21,114,-2
21,115,-2
21,116,-2
21,117,-2
21,118,-2
21,119,-2
21,121,-2
21,122,-2
21,122,-2
21,123,-2
21,124,-2
21,125,-2
21,126,-2
21,127,-2
21,128,-2
21,129,-2
21,130,-2
21,131,-2
21,132,-2
21,133,-2
21,134,-2
21,135,-2
21,136,-2
21,137,-2
21,138,-2
21,139,-2
21,140,-2
21,141,-2
21,142,-2
21,143,-2
21,144,-2
22,131,0
24,130,7
25,131,1
25,131,2
25,131,3
25,131,4
25,131,5
25,131,6
25,131,7
26,131,8
22,124,0
22,124,1
22,124,2
22,124,3
22,124,4
22,123,0
22,123,1
22,123,2
22,123,3
22,122,0
22,122,1
22,122,2
22,121,0
22,121,1
22,120,0
